 ,Label,Area,X,Y,Circ.,AR,Round,Solidity
252,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,924.440,261.300,0.659,1.484,0.674,0.806
253,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1690.589,261.856,0.690,1.187,0.842,0.841
254,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,2027.756,261.346,0.929,1.230,0.813,0.857
255,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,212.261,263.283,1.000,1.125,0.889,0.885
256,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,383.722,260.167,0.726,2.112,0.474,0.750
257,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,1835.980,263.460,0.676,2.045,0.489,0.758
258,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,1979.500,262.700,0.873,1.496,0.668,0.714
259,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,1140.433,264.233,1.000,1.435,0.697,0.882
260,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,27.125,266.500,0.740,2.232,0.448,0.889
261,041172025_PRAS_DF4x_10x_Q4.jpg (red),129,1302.771,270.492,0.749,1.808,0.553,0.851
262,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1510.346,267.269,0.922,1.530,0.654,0.812
263,041172025_PRAS_DF4x_10x_Q4.jpg (red),64,1674.672,271.547,0.906,1.120,0.893,0.908
264,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,298.391,271.609,0.927,1.283,0.780,0.885
265,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,2294.217,276.435,0.590,3.175,0.315,0.939
266,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,1435.500,271.700,1.000,1.236,0.809,0.909
267,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,2023.403,275.986,0.980,1.152,0.868,0.923
268,041172025_PRAS_DF4x_10x_Q4.jpg (red),97,2280.335,279.180,0.575,1.255,0.797,0.802
269,041172025_PRAS_DF4x_10x_Q4.jpg (red),98,479.888,280.500,0.708,1.541,0.649,0.838
270,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,521.739,278.866,0.930,1.112,0.899,0.910
271,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,507.226,285.129,0.913,1.160,0.862,0.861
272,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,575.474,284.447,0.905,1.233,0.811,0.854
273,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,746.478,284.043,0.815,1.376,0.727,0.821
274,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,762.583,282.333,0.967,1.579,0.633,0.889
275,041172025_PRAS_DF4x_10x_Q4.jpg (red),42,1828.381,283.786,0.744,1.071,0.934,0.840
276,041172025_PRAS_DF4x_10x_Q4.jpg (red),34,118.294,284.529,0.810,1.440,0.695,0.800
277,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,921.060,285.140,0.896,1.603,0.624,0.847
278,041172025_PRAS_DF4x_10x_Q4.jpg (red),88,946.318,287.830,0.968,1.128,0.886,0.931
279,041172025_PRAS_DF4x_10x_Q4.jpg (red),94,158.989,290.011,0.940,1.111,0.900,0.895
280,041172025_PRAS_DF4x_10x_Q4.jpg (red),70,1985.300,289.600,0.903,1.261,0.793,0.886
281,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,2081.646,294.747,0.740,1.943,0.515,0.817
282,041172025_PRAS_DF4x_10x_Q4.jpg (red),79,1535.285,294.551,0.828,1.536,0.651,0.845
283,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,1411.161,294.129,1.000,1.245,0.803,0.912
284,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,2020.009,295.155,0.810,1.425,0.702,0.846
285,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,1427.944,293.389,1.000,1.817,0.550,0.857
286,041172025_PRAS_DF4x_10x_Q4.jpg (red),56,2174.589,296.696,0.927,1.252,0.799,0.941
287,041172025_PRAS_DF4x_10x_Q4.jpg (red),132,582.273,299.841,0.903,1.308,0.764,0.901
288,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,649.184,298.868,0.853,1.739,0.575,0.826
289,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1253.889,299.611,0.895,1.633,0.612,0.878
290,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1298.882,301.250,0.962,1.045,0.957,0.907
291,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,800.079,300.921,0.487,1.880,0.532,0.633
292,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,1351.500,298.900,0.764,1.653,0.605,0.833
293,041172025_PRAS_DF4x_10x_Q4.jpg (red),23,1954.761,300.761,0.673,2.145,0.466,0.793
294,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,202.472,305.014,0.980,1.156,0.865,0.923
295,041172025_PRAS_DF4x_10x_Q4.jpg (red),51,212.578,304.010,0.963,1.158,0.864,0.887
296,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,364.679,304.218,0.691,1.905,0.525,0.788
297,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,68.816,306.184,0.465,1.164,0.859,0.724
298,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,687.591,306.500,0.766,1.289,0.776,0.786
299,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,415.500,304.786,1.000,1.069,0.936,0.875
300,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,1154.111,306.667,0.761,1.108,0.902,0.847
301,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,512.756,308.295,0.786,1.483,0.674,0.867
302,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,53.833,306.567,0.976,1.869,0.535,0.909
303,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,1709.233,310.400,0.920,1.165,0.858,0.863
304,041172025_PRAS_DF4x_10x_Q4.jpg (red),99,1973.591,313.187,0.472,1.755,0.570,0.660
305,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,55.250,312.611,0.815,1.776,0.563,0.828
306,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,442.071,311.262,0.690,2.237,0.447,0.792
307,041172025_PRAS_DF4x_10x_Q4.jpg (red),82,1188.610,314.390,0.934,1.322,0.756,0.911
308,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,789.773,313.227,0.976,1.343,0.745,0.815
309,041172025_PRAS_DF4x_10x_Q4.jpg (red),93,1413.371,317.038,0.760,1.263,0.792,0.861
310,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,2294.250,315.200,0.994,1.494,0.669,0.930
311,041172025_PRAS_DF4x_10x_Q4.jpg (red),96,332.167,320.573,0.929,1.392,0.718,0.906
312,041172025_PRAS_DF4x_10x_Q4.jpg (red),7,646.643,316.214,1.000,1.380,0.725,0.875
313,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,1144.843,318.214,0.546,1.796,0.557,0.714
314,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,170.405,320.214,0.943,1.294,0.773,0.840
315,041172025_PRAS_DF4x_10x_Q4.jpg (red),66,1771.394,321.788,0.820,1.404,0.712,0.898
316,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,207.264,323.500,0.810,1.267,0.789,0.866
317,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,107.045,321.682,0.887,1.781,0.562,0.846
318,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1705.440,323.200,0.842,1.635,0.612,0.917
319,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1300.014,325.176,0.798,1.362,0.734,0.860
320,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1685.800,326.600,0.919,1.322,0.756,0.901
321,041172025_PRAS_DF4x_10x_Q4.jpg (red),109,130.665,332.408,0.907,1.247,0.802,0.890
322,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,545.780,328.060,0.774,1.749,0.572,0.833
323,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1898.128,329.244,0.974,1.188,0.842,0.896
324,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,841.183,330.646,0.740,1.156,0.865,0.845
325,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,1754.705,330.603,0.786,1.688,0.592,0.821
326,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,2014.867,329.867,1.000,1.116,0.896,0.923
327,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,2107.775,333.375,0.822,1.832,0.546,0.930
328,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1562.179,334.858,1.000,1.055,0.948,0.930
329,041172025_PRAS_DF4x_10x_Q4.jpg (red),54,1717.056,336.630,0.842,1.231,0.812,0.850
330,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,79.167,338.486,0.929,1.034,0.967,0.883
331,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,763.113,339.145,0.549,1.509,0.663,0.747
332,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,1725.685,338.537,0.910,1.453,0.688,0.885
333,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,1699.076,339.530,1.000,1.344,0.744,0.904
334,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,849.792,340.500,0.602,2.154,0.464,0.686
335,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,2198.936,341.167,0.736,1.665,0.600,0.796
336,041172025_PRAS_DF4x_10x_Q4.jpg (red),30,1492.000,342.733,0.714,2.013,0.497,0.769
337,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,734.750,343.050,0.717,1.234,0.810,0.784
338,041172025_PRAS_DF4x_10x_Q4.jpg (red),51,502.284,348.147,0.510,1.574,0.635,0.694
339,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,271.286,347.286,0.675,2.185,0.458,0.683
340,041172025_PRAS_DF4x_10x_Q4.jpg (red),101,2122.262,350.629,0.905,1.389,0.720,0.906
341,041172025_PRAS_DF4x_10x_Q4.jpg (red),114,2005.105,353.018,0.693,1.481,0.675,0.817
342,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,968.312,351.125,0.803,1.098,0.911,0.810
343,041172025_PRAS_DF4x_10x_Q4.jpg (red),82,1707.756,354.598,0.968,1.186,0.843,0.911
344,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,268.000,352.000,1.000,1.319,0.758,0.933
345,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1673.611,353.444,0.832,1.853,0.540,0.900
346,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,2057.603,356.672,1.000,1.373,0.728,0.921
347,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,198.262,358.071,0.880,1.904,0.525,0.875
348,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,505.695,359.110,0.740,1.340,0.746,0.820
349,041172025_PRAS_DF4x_10x_Q4.jpg (red),111,1957.599,363.698,0.947,1.145,0.873,0.945
350,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,563.577,366.269,0.646,2.232,0.448,0.743
351,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1935.333,366.917,1.000,1.308,0.765,0.889
352,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,195.067,370.083,0.674,1.574,0.635,0.828
353,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1555.085,371.104,0.899,1.304,0.767,0.855
354,041172025_PRAS_DF4x_10x_Q4.jpg (red),5,688.900,368.700,1.000,1.553,0.644,0.909
355,041172025_PRAS_DF4x_10x_Q4.jpg (red),15,91.900,370.767,0.976,1.369,0.731,0.857
356,041172025_PRAS_DF4x_10x_Q4.jpg (red),38,1439.737,375.421,0.766,1.397,0.716,0.826
357,041172025_PRAS_DF4x_10x_Q4.jpg (red),99,1845.136,374.924,0.732,2.320,0.431,0.876
358,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,2244.645,376.100,0.858,1.591,0.628,0.880
359,041172025_PRAS_DF4x_10x_Q4.jpg (red),145,2226.369,379.341,0.731,1.186,0.843,0.879
360,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,280.318,376.318,0.976,1.035,0.966,0.846
361,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,815.685,378.833,0.967,1.388,0.720,0.885
362,041172025_PRAS_DF4x_10x_Q4.jpg (red),61,1397.451,379.139,0.968,1.286,0.777,0.931
363,041172025_PRAS_DF4x_10x_Q4.jpg (red),77,2169.240,379.552,0.677,1.765,0.567,0.774
364,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,906.806,380.361,0.509,2.085,0.480,0.766
365,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1926.455,380.295,0.887,1.680,0.595,0.880
366,041172025_PRAS_DF4x_10x_Q4.jpg (red),120,73.983,384.817,0.941,1.089,0.918,0.913
367,041172025_PRAS_DF4x_10x_Q4.jpg (red),17,539.853,383.147,0.559,1.760,0.568,0.773
368,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1184.833,385.722,0.925,1.479,0.676,0.918
369,041172025_PRAS_DF4x_10x_Q4.jpg (red),23,1083.283,385.674,0.775,1.362,0.734,0.852
370,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,1505.300,385.957,1.000,1.175,0.851,0.921
371,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,1837.033,388.617,0.774,1.661,0.602,0.839
372,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,341.750,387.625,1.000,1.939,0.516,0.842
373,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,2291.264,390.973,0.749,1.610,0.621,0.809
374,041172025_PRAS_DF4x_10x_Q4.jpg (red),72,84.569,392.528,0.863,1.298,0.770,0.923
375,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,267.667,389.333,1.000,1.291,0.775,0.800
376,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,2275.500,394.217,0.719,1.915,0.522,0.857
377,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,1013.986,394.986,0.705,2.248,0.445,0.769
378,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,17.389,394.333,0.895,1.262,0.792,0.837
379,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,232.750,395.750,0.740,1.573,0.636,0.842
380,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,1509.758,396.371,0.886,1.603,0.624,0.838
381,041172025_PRAS_DF4x_10x_Q4.jpg (red),48,2174.625,397.042,0.567,1.359,0.736,0.691
382,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,22.000,395.786,1.000,1.020,0.981,0.933
383,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,1385.850,398.075,0.650,1.353,0.739,0.825
384,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,1790.802,397.035,0.974,1.202,0.832,0.896
385,041172025_PRAS_DF4x_10x_Q4.jpg (red),34,1598.471,400.206,0.941,1.640,0.610,0.932
386,041172025_PRAS_DF4x_10x_Q4.jpg (red),89,7.489,402.388,1.000,1.153,0.867,0.932
387,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1555.817,401.329,0.849,1.518,0.659,0.796
388,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,629.000,399.700,1.000,1.384,0.723,0.909
389,041172025_PRAS_DF4x_10x_Q4.jpg (red),35,1592.214,401.414,0.968,1.239,0.807,0.921
390,041172025_PRAS_DF4x_10x_Q4.jpg (red),41,1184.207,405.037,0.826,1.291,0.775,0.854
391,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,107.897,406.881,0.813,1.200,0.834,0.857
392,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,1154.261,407.007,0.987,1.212,0.825,0.899
393,041172025_PRAS_DF4x_10x_Q4.jpg (red),65,705.562,407.823,0.920,1.188,0.842,0.884
394,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,2107.074,407.138,0.764,1.431,0.699,0.797
395,041172025_PRAS_DF4x_10x_Q4.jpg (red),73,543.774,411.322,0.956,1.152,0.868,0.924
396,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,716.864,408.500,0.887,1.957,0.511,0.846
397,041172025_PRAS_DF4x_10x_Q4.jpg (red),162,841.302,413.340,0.950,1.199,0.834,0.928
398,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1932.328,409.224,0.829,2.072,0.483,0.841
399,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,964.250,410.750,0.883,2.000,0.500,0.889
400,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,1894.885,410.846,0.805,1.428,0.700,0.839
401,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,1228.318,411.318,0.976,1.035,0.966,0.846
402,041172025_PRAS_DF4x_10x_Q4.jpg (red),25,266.340,412.220,0.793,1.695,0.590,0.893
403,041172025_PRAS_DF4x_10x_Q4.jpg (red),19,1547.921,413.026,0.879,1.916,0.522,0.884
404,041172025_PRAS_DF4x_10x_Q4.jpg (red),76,2099.829,416.066,0.749,1.678,0.596,0.831
405,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,2150.955,414.391,0.810,1.285,0.778,0.853
406,041172025_PRAS_DF4x_10x_Q4.jpg (red),60,590.533,415.100,1.000,1.160,0.862,0.930
407,041172025_PRAS_DF4x_10x_Q4.jpg (red),75,1432.340,416.393,0.854,1.337,0.748,0.888
408,041172025_PRAS_DF4x_10x_Q4.jpg (red),116,1479.138,417.241,0.965,1.104,0.906,0.924
409,041172025_PRAS_DF4x_10x_Q4.jpg (red),85,222.912,418.276,0.922,1.194,0.838,0.885
410,041172025_PRAS_DF4x_10x_Q4.jpg (red),14,131.214,416.571,0.587,2.435,0.411,0.778
411,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,1218.833,421.333,0.809,2.237,0.447,0.857
412,041172025_PRAS_DF4x_10x_Q4.jpg (red),86,1999.000,424.442,0.980,1.129,0.886,0.915
413,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,1207.045,425.136,1.000,1.139,0.878,0.815
414,041172025_PRAS_DF4x_10x_Q4.jpg (red),81,422.253,428.907,0.891,1.181,0.847,0.895
415,041172025_PRAS_DF4x_10x_Q4.jpg (red),157,627.513,432.965,0.855,1.441,0.694,0.918
416,041172025_PRAS_DF4x_10x_Q4.jpg (red),67,668.351,429.739,0.948,1.156,0.865,0.893
417,041172025_PRAS_DF4x_10x_Q4.jpg (red),84,991.298,430.429,0.911,1.080,0.926,0.880
418,041172025_PRAS_DF4x_10x_Q4.jpg (red),53,1492.443,430.557,0.862,1.631,0.613,0.855
419,041172025_PRAS_DF4x_10x_Q4.jpg (red),33,1328.803,433.076,0.486,1.513,0.661,0.717
420,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,1340.923,431.385,0.633,1.260,0.794,0.881
421,041172025_PRAS_DF4x_10x_Q4.jpg (red),120,1812.600,435.633,0.741,1.644,0.608,0.851
422,041172025_PRAS_DF4x_10x_Q4.jpg (red),66,1263.576,434.197,0.949,1.166,0.857,0.923
423,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,1547.700,437.433,0.907,1.313,0.762,0.865
424,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,303.688,435.688,1.000,1.314,0.761,0.914
425,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1210.542,436.667,0.860,1.650,0.606,0.842
426,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,1903.130,438.652,0.830,1.693,0.591,0.836
427,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,2216.500,436.750,0.927,1.695,0.590,0.821
428,041172025_PRAS_DF4x_10x_Q4.jpg (red),43,490.384,439.151,0.671,1.449,0.690,0.811
429,041172025_PRAS_DF4x_10x_Q4.jpg (red),37,1198.230,438.257,0.612,1.280,0.781,0.841
430,041172025_PRAS_DF4x_10x_Q4.jpg (red),9,440.944,437.722,0.799,1.709,0.585,0.750
431,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,1834.167,438.208,0.916,1.541,0.649,0.857
432,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,979.550,440.300,0.898,1.613,0.620,0.833
433,041172025_PRAS_DF4x_10x_Q4.jpg (red),80,1408.562,442.450,0.944,1.276,0.784,0.904
434,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,851.667,442.000,0.832,1.950,0.513,0.857
435,041172025_PRAS_DF4x_10x_Q4.jpg (red),56,965.357,445.054,0.439,1.473,0.679,0.757
436,041172025_PRAS_DF4x_10x_Q4.jpg (red),63,18.214,445.976,1.000,1.092,0.916,0.947
437,041172025_PRAS_DF4x_10x_Q4.jpg (red),142,2196.049,449.232,0.945,1.196,0.836,0.934
438,041172025_PRAS_DF4x_10x_Q4.jpg (red),39,273.910,447.679,0.543,1.447,0.691,0.743
439,041172025_PRAS_DF4x_10x_Q4.jpg (red),32,160.906,447.938,0.865,1.308,0.765,0.831
440,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,1550.679,450.429,0.819,1.690,0.592,0.875
441,041172025_PRAS_DF4x_10x_Q4.jpg (red),8,1219.500,449.625,0.710,1.476,0.677,0.762
442,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,1614.400,451.640,0.500,1.581,0.632,0.763
443,041172025_PRAS_DF4x_10x_Q4.jpg (red),123,1735.915,454.183,0.964,1.078,0.928,0.932
444,041172025_PRAS_DF4x_10x_Q4.jpg (red),97,1575.335,454.706,0.983,1.186,0.843,0.937
445,041172025_PRAS_DF4x_10x_Q4.jpg (red),96,1638.698,456.198,0.941,1.296,0.772,0.928
446,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,52.235,456.853,0.763,1.190,0.840,0.845
447,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,1159.083,457.417,0.719,1.822,0.549,0.828
448,041172025_PRAS_DF4x_10x_Q4.jpg (red),85,2234.582,463.265,0.771,1.631,0.613,0.863
449,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,1155.000,460.000,0.809,2.082,0.480,0.857
450,041172025_PRAS_DF4x_10x_Q4.jpg (red),84,660.060,465.655,0.924,1.098,0.911,0.894
451,041172025_PRAS_DF4x_10x_Q4.jpg (red),189,795.833,472.447,0.939,1.104,0.906,0.933
452,041172025_PRAS_DF4x_10x_Q4.jpg (red),160,233.387,473.919,0.854,1.366,0.732,0.882
453,041172025_PRAS_DF4x_10x_Q4.jpg (red),31,144.242,470.565,0.549,2.200,0.455,0.705
454,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,716.875,472.075,0.482,1.235,0.810,0.690
455,041172025_PRAS_DF4x_10x_Q4.jpg (red),78,1648.410,473.359,0.780,1.746,0.573,0.857
456,041172025_PRAS_DF4x_10x_Q4.jpg (red),20,1219.600,470.900,0.965,1.443,0.693,0.833
457,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,1424.690,470.786,0.752,2.154,0.464,0.778
458,041172025_PRAS_DF4x_10x_Q4.jpg (red),45,2095.167,472.856,0.812,1.550,0.645,0.874
459,041172025_PRAS_DF4x_10x_Q4.jpg (red),36,738.417,472.778,0.799,2.032,0.492,0.828
460,041172025_PRAS_DF4x_10x_Q4.jpg (red),10,569.300,472.200,0.887,1.866,0.536,0.800
461,041172025_PRAS_DF4x_10x_Q4.jpg (red),28,200.357,476.143,0.667,1.550,0.645,0.812
462,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,1148.786,476.024,0.880,1.568,0.638,0.913
463,041172025_PRAS_DF4x_10x_Q4.jpg (red),90,365.044,479.878,0.943,1.113,0.898,0.900
464,041172025_PRAS_DF4x_10x_Q4.jpg (red),40,1226.350,478.950,0.400,1.410,0.709,0.667
465,041172025_PRAS_DF4x_10x_Q4.jpg (red),50,494.140,481.000,1.000,1.053,0.949,0.909
466,041172025_PRAS_DF4x_10x_Q4.jpg (red),12,1683.750,479.167,1.000,1.135,0.881,0.857
467,041172025_PRAS_DF4x_10x_Q4.jpg (red),44,1701.295,480.295,0.887,1.488,0.672,0.880
468,041172025_PRAS_DF4x_10x_Q4.jpg (red),93,2259.414,483.919,0.844,1.285,0.778,0.899
469,041172025_PRAS_DF4x_10x_Q4.jpg (red),55,1786.318,483.555,0.950,1.279,0.782,0.902
470,041172025_PRAS_DF4x_10x_Q4.jpg (red),26,1361.731,484.192,0.589,1.701,0.588,0.693
471,041172025_PRAS_DF4x_10x_Q4.jpg (red),92,22.913,487.902,0.902,1.154,0.867,0.906
472,041172025_PRAS_DF4x_10x_Q4.jpg (red),46,606.196,487.652,0.593,1.271,0.787,0.786
473,041172025_PRAS_DF4x_10x_Q4.jpg (red),90,1631.056,493.344,0.943,1.199,0.834,0.900
474,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,1444.778,491.667,1.000,1.220,0.819,0.857
475,041172025_PRAS_DF4x_10x_Q4.jpg (red),77,1551.981,493.617,0.890,1.124,0.890,0.928
476,041172025_PRAS_DF4x_10x_Q4.jpg (red),29,1482.948,494.121,0.784,2.283,0.438,0.817
477,041172025_PRAS_DF4x_10x_Q4.jpg (red),54,559.111,497.222,0.777,1.709,0.585,0.864
478,041172025_PRAS_DF4x_10x_Q4.jpg (red),24,2154.042,496.375,0.809,1.806,0.554,0.814
479,041172025_PRAS_DF4x_10x_Q4.jpg (red),103,442.218,498.830,0.906,1.379,0.725,0.924
480,041172025_PRAS_DF4x_10x_Q4.jpg (red),79,867.576,499.196,0.857,1.123,0.891,0.878
481,041172025_PRAS_DF4x_10x_Q4.jpg (red),75,1944.913,500.207,0.918,1.249,0.800,0.867
482,041172025_PRAS_DF4x_10x_Q4.jpg (red),47,1058.457,501.266,0.486,1.359,0.736,0.734
483,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,521.167,500.000,0.589,2.275,0.440,0.600
484,041172025_PRAS_DF4x_10x_Q4.jpg (red),83,988.886,502.982,0.995,1.030,0.971,0.927
485,041172025_PRAS_DF4x_10x_Q4.jpg (red),18,517.889,502.056,0.785,1.868,0.535,0.735
486,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,1443.290,505.048,0.800,1.365,0.732,0.892
487,041172025_PRAS_DF4x_10x_Q4.jpg (red),59,408.924,507.941,0.936,1.070,0.935,0.915
488,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,446.333,506.500,0.532,2.787,0.359,0.600
489,041172025_PRAS_DF4x_10x_Q4.jpg (red),13,1657.962,507.731,0.846,1.382,0.724,0.788
490,041172025_PRAS_DF4x_10x_Q4.jpg (red),68,1968.897,510.735,0.594,1.345,0.744,0.795
491,041172025_PRAS_DF4x_10x_Q4.jpg (red),16,439.250,508.312,0.857,1.706,0.586,0.821
492,041172025_PRAS_DF4x_10x_Q4.jpg (red),56,1915.071,511.661,0.927,1.509,0.663,0.918
493,041172025_PRAS_DF4x_10x_Q4.jpg (red),71,445.908,514.021,0.951,1.089,0.918,0.882
494,041172025_PRAS_DF4x_10x_Q4.jpg (red),27,954.352,512.500,0.519,1.479,0.676,0.684
495,041172025_PRAS_DF4x_10x_Q4.jpg (red),62,779.081,516.919,0.461,1.418,0.705,0.729
496,041172025_PRAS_DF4x_10x_Q4.jpg (red),102,181.637,518.020,0.955,1.131,0.884,0.915
497,041172025_PRAS_DF4x_10x_Q4.jpg (red),82,431.939,516.732,0.983,1.044,0.957,0.932
498,041172025_PRAS_DF4x_10x_Q4.jpg (red),11,87.955,516.409,0.780,1.611,0.621,0.733
499,041172025_PRAS_DF4x_10x_Q4.jpg (red),22,1342.727,516.591,0.788,1.607,0.622,0.786
500,041172025_PRAS_DF4x_10x_Q4.jpg (red),6,388.500,516.000,1.000,1.500,0.667,1.000
501,041172025_PRAS_DF4x_10x_Q4.jpg (red),2226,1890.417,544.767,0.435,1.100,0.909,0.880
502,041172025_PRAS_DF4x_10x_Q4.jpg (red),21,488.262,523.976,0.943,1.217,0.822,0.857
